order_id,customer_id,product_id,order_date,quantity,unit_price,total_amount,region,status
35575,2583,57,2023-06-30,2,242,484,North America,completed
35576,4643,27,2024-03-18,4,1969,7876,Asia Pacific,shipped
35577,4120,138,2023-03-01,1,117,117,Asia Pacific,completed
35578,3486,118,2023-05-07,5,237,1185,North America,processing
35579,4277,41,2023-12-22,2,249,498,Europe,completed
35580,383,52,2024-10-06,1,126,126,North America,completed
35581,419,53,2023-10-29,2,107,214,Asia Pacific,processing
35582,4359,134,2023-03-20,4,33,132,Europe,shipped
35583,3931,22,2024-11-23,1,829,829,Asia Pacific,shipped
35584,4315,60,2024-05-14,2,207,414,Asia Pacific,completed
35585,1839,35,2023-12-09,3,172,516,North America,shipped
35586,4124,112,2024-08-13,1,234,234,Asia Pacific,returned
35587,1178,56,2023-04-06,2,263,526,Europe,completed
35588,1900,144,2024-05-10,3,91,273,Asia Pacific,completed
35589,4653,194,2023-08-16,3,13,39,Asia Pacific,shipped
35590,4208,22,2023-08-18,1,829,829,Latin America,shipped
35591,1056,194,2024-11-14,3,13,39,Latin America,completed
35592,295,112,2024-09-20,2,234,468,North America,processing
35593,4029,123,2024-03-04,4,71,284,Europe,shipped
35594,1633,103,2024-10-11,2,167,334,North America,processing
35595,70,147,2024-12-15,5,260,1300,Europe,completed
35596,268,27,2023-11-21,4,1969,7876,Latin America,completed
35597,4144,9,2024-11-19,1,1101,1101,Asia Pacific,processing
35598,4908,200,2023-11-09,4,39,156,Europe,completed
35599,4870,141,2024-06-29,4,50,200,Asia Pacific,shipped
35600,1259,101,2023-03-10,5,84,420,North America,completed
35601,325,60,2024-09-11,2,207,414,North America,completed
35602,4274,186,2024-12-01,3,15,45,Latin America,completed
35603,4417,174,2024-09-02,5,17,85,Latin America,completed
35604,1074,140,2023-06-27,5,224,1120,North America,completed
35605,1942,87,2024-11-22,3,192,576,Asia Pacific,returned
35606,3319,95,2024-11-02,3,31,93,Latin America,completed
35607,90,91,2024-05-13,3,298,894,North America,completed
35608,2696,101,2024-01-26,1,84,84,North America,shipped
35609,4894,64,2024-09-16,3,59,177,Latin America,shipped
35610,2295,65,2024-10-30,4,76,304,Latin America,completed
35611,2942,72,2024-03-08,1,200,200,Asia Pacific,completed
35612,4053,178,2024-06-13,3,15,45,North America,processing
35613,4663,178,2024-04-03,2,15,30,North America,completed
35614,3189,148,2024-11-06,2,25,50,Latin America,completed
35615,2926,188,2023-10-10,2,34,68,Europe,completed
35616,3571,40,2024-11-01,2,1875,3750,Asia Pacific,completed
35617,370,199,2023-07-08,1,34,34,North America,returned
35618,2684,134,2023-06-04,4,33,132,Europe,returned
35619,3879,158,2024-11-04,5,293,1465,Latin America,completed
35620,3281,6,2024-03-13,2,532,1064,Europe,completed
35621,4912,195,2023-08-16,4,40,160,Latin America,shipped
35622,2343,51,2024-07-11,1,154,154,Latin America,completed
35623,4444,122,2023-03-16,5,16,80,Asia Pacific,completed
35624,4985,127,2023-11-15,4,147,588,Europe,completed
35625,4757,113,2024-08-12,3,223,669,Europe,completed
35626,4036,107,2024-01-07,2,124,248,Europe,completed
35627,1702,42,2023-12-02,3,129,387,Latin America,shipped
35628,3098,132,2024-08-31,1,91,91,Europe,returned
35629,3413,173,2024-03-01,5,43,215,Europe,processing
35630,3481,193,2024-12-14,4,37,148,Asia Pacific,processing
35631,1284,157,2024-12-26,5,271,1355,Europe,returned
35632,2289,36,2024-09-24,2,68,136,Asia Pacific,completed
35633,1696,166,2024-02-10,2,28,56,Asia Pacific,completed
35634,686,177,2024-11-09,1,35,35,Europe,completed
35635,1639,110,2024-05-06,5,215,1075,Europe,processing
35636,22,97,2024-04-21,2,84,168,Asia Pacific,returned
35637,2812,90,2024-07-30,4,292,1168,Latin America,returned
35638,1384,137,2023-12-28,4,248,992,Latin America,completed
35639,3857,138,2024-02-08,2,117,234,North America,completed
35640,4688,195,2023-05-30,1,40,40,Latin America,completed
35641,3270,68,2023-02-14,1,155,155,Latin America,processing
35642,3092,33,2024-01-01,1,649,649,Asia Pacific,completed
35643,1094,84,2024-07-31,2,268,536,Asia Pacific,processing
35644,4078,104,2023-09-27,4,281,1124,North America,shipped
35645,4936,199,2024-03-02,4,34,136,North America,completed
35646,3051,182,2023-04-06,4,26,104,North America,completed
35647,3575,132,2024-12-30,4,91,364,Latin America,shipped
35648,4726,197,2024-12-17,1,15,15,Europe,completed
35649,1594,122,2023-01-24,3,16,48,Latin America,returned
35650,2004,92,2024-02-08,1,102,102,Europe,returned
35651,4486,100,2023-09-22,2,203,406,Europe,completed
35652,3723,41,2023-01-29,2,249,498,Europe,returned
35653,4836,65,2024-04-04,2,76,152,Latin America,completed
35654,1423,111,2024-06-21,3,264,792,Europe,returned
35655,2806,157,2024-05-19,1,271,271,Asia Pacific,completed
35656,2284,58,2023-10-05,1,71,71,Asia Pacific,completed
35657,546,173,2024-03-23,2,43,86,North America,completed
35658,3605,81,2024-02-15,4,21,84,Latin America,completed
35659,179,152,2023-09-15,4,34,136,Europe,completed
35660,1467,118,2023-09-28,5,237,1185,North America,shipped
35661,2121,32,2024-06-08,5,1137,5685,Latin America,completed
35662,1287,167,2023-12-19,3,31,93,Latin America,processing
35663,4098,18,2024-10-23,1,176,176,Europe,completed
35664,243,6,2024-01-18,2,532,1064,Europe,completed
35665,2572,142,2023-03-11,2,255,510,North America,processing
35666,2213,34,2023-01-06,2,921,1842,North America,completed
35667,33,14,2023-03-01,5,721,3605,Asia Pacific,completed
35668,801,168,2024-03-11,1,30,30,Latin America,processing
35669,321,70,2024-05-18,1,188,188,North America,shipped
35670,2150,69,2023-11-02,5,230,1150,Latin America,completed
35671,889,158,2023-09-06,1,293,293,Latin America,completed
35672,1415,81,2023-11-27,4,21,84,Asia Pacific,completed
35673,337,193,2023-09-11,2,37,74,Latin America,returned
35674,676,156,2024-12-08,2,294,588,Asia Pacific,returned
35675,775,28,2023-08-21,4,567,2268,Latin America,completed
35676,3088,130,2024-12-21,4,116,464,Latin America,completed
35677,3470,128,2024-09-18,1,77,77,Latin America,completed
35678,2351,68,2024-01-27,1,155,155,Latin America,completed
35679,3502,25,2024-04-01,3,1293,3879,Latin America,returned
35680,1173,20,2023-09-12,1,1418,1418,Asia Pacific,returned
35681,2094,92,2024-07-25,2,102,204,North America,returned
35682,3808,138,2023-06-09,2,117,234,North America,returned
35683,4171,32,2023-04-08,5,1137,5685,Latin America,completed
35684,2283,189,2024-10-19,5,23,115,North America,completed
35685,1521,35,2023-12-08,2,172,344,North America,completed
35686,4430,145,2023-09-17,5,133,665,Latin America,completed
35687,605,147,2023-04-18,5,260,1300,Asia Pacific,shipped
35688,2895,194,2023-09-29,5,13,65,North America,returned
35689,917,57,2023-02-09,3,242,726,Latin America,completed
35690,2652,17,2024-01-18,2,935,1870,Europe,completed
35691,3411,164,2024-09-25,4,19,76,North America,shipped
35692,4291,111,2024-10-16,2,264,528,Europe,returned
35693,1956,48,2023-04-12,5,51,255,Asia Pacific,completed
35694,4368,144,2023-05-27,3,91,273,North America,returned
35695,196,126,2023-02-16,3,212,636,Latin America,processing
35696,2062,64,2024-01-19,4,59,236,Asia Pacific,completed
35697,87,117,2024-02-09,1,159,159,Latin America,completed
35698,1457,63,2024-08-17,5,170,850,Europe,completed
35699,2497,106,2023-10-21,2,165,330,Europe,completed
35700,3200,95,2024-04-16,1,31,31,Europe,shipped
35701,328,196,2024-04-13,2,31,62,North America,returned
35702,2105,95,2024-11-11,1,31,31,North America,processing
35703,3544,148,2023-05-25,5,25,125,Asia Pacific,shipped
35704,286,77,2024-07-19,2,124,248,Latin America,completed
35705,2289,88,2023-02-20,3,245,735,Latin America,returned
35706,1824,87,2023-01-03,5,192,960,Asia Pacific,completed
35707,4839,19,2023-10-12,5,223,1115,Asia Pacific,completed
35708,4184,90,2024-02-22,4,292,1168,Europe,completed
35709,3899,9,2023-01-09,5,1101,5505,Asia Pacific,completed
35710,2836,15,2024-06-23,5,736,3680,Latin America,shipped
35711,736,106,2023-11-13,4,165,660,Europe,processing
35712,1854,67,2024-03-11,1,144,144,North America,completed
35713,2533,196,2023-02-27,2,31,62,Asia Pacific,shipped
35714,3029,98,2023-11-27,2,193,386,North America,completed
35715,4752,45,2024-01-27,5,104,520,North America,completed
35716,4442,6,2023-10-08,3,532,1596,North America,completed
35717,4354,77,2023-12-11,4,124,496,Latin America,completed
35718,940,142,2023-10-27,2,255,510,Latin America,completed
35719,2142,85,2024-03-26,3,152,456,Europe,returned
35720,725,166,2024-11-29,3,28,84,Europe,completed
35721,3881,124,2024-03-05,5,142,710,Latin America,shipped
35722,924,40,2023-09-22,4,1875,7500,North America,completed
35723,2369,191,2024-01-26,3,17,51,Europe,returned
35724,2497,98,2024-09-22,4,193,772,Asia Pacific,completed
35725,3592,135,2024-01-28,5,209,1045,Latin America,completed
35726,4497,113,2024-03-16,2,223,446,Europe,processing
35727,1679,171,2024-03-02,4,17,68,Asia Pacific,completed
35728,1728,122,2023-04-11,3,16,48,Latin America,returned
35729,3400,19,2024-08-01,4,223,892,Asia Pacific,completed
35730,4286,124,2024-12-24,2,142,284,Latin America,returned
35731,1684,176,2024-01-02,2,9,18,North America,returned
35732,1196,118,2024-09-15,2,237,474,Latin America,completed
35733,3424,72,2023-12-19,1,200,200,Latin America,processing
35734,2403,21,2024-01-28,2,1992,3984,Asia Pacific,shipped
35735,2751,136,2024-11-15,1,235,235,Latin America,completed
35736,601,76,2024-07-19,4,168,672,Europe,returned
35737,87,120,2024-10-03,4,140,560,Europe,completed
35738,998,145,2023-07-28,3,133,399,Europe,shipped
35739,4321,151,2023-05-10,4,163,652,Europe,completed
35740,692,7,2023-09-29,5,251,1255,Latin America,shipped
35741,2379,153,2024-11-14,3,277,831,Europe,completed
35742,4680,10,2024-05-24,2,956,1912,Latin America,completed
35743,335,28,2023-09-20,1,567,567,Europe,shipped
35744,3279,22,2023-06-26,3,829,2487,Latin America,shipped
35745,2711,89,2024-11-26,1,40,40,Asia Pacific,completed
35746,460,3,2024-07-16,4,1953,7812,Asia Pacific,shipped
35747,4808,111,2023-03-07,3,264,792,North America,processing
35748,27,63,2023-07-27,3,170,510,Asia Pacific,returned
35749,4664,64,2024-06-28,3,59,177,North America,returned
35750,140,188,2023-03-17,4,34,136,North America,completed
35751,3405,151,2024-08-26,4,163,652,Latin America,processing
35752,3875,82,2024-06-28,1,266,266,Latin America,returned
35753,3804,155,2023-09-08,4,92,368,Latin America,shipped
35754,1400,178,2023-07-29,3,15,45,Europe,completed
35755,1507,30,2024-02-05,3,961,2883,Europe,completed
35756,325,144,2023-06-22,1,91,91,Europe,completed
35757,4018,19,2023-07-06,3,223,669,Latin America,completed
35758,4061,77,2023-02-16,3,124,372,North America,completed
35759,2133,185,2023-03-04,4,20,80,Europe,completed
35760,2445,84,2024-08-17,2,268,536,North America,completed
35761,106,76,2023-01-01,5,168,840,Latin America,completed
35762,4417,112,2023-11-18,1,234,234,Europe,completed
35763,260,62,2024-09-06,4,52,208,Asia Pacific,completed
35764,3238,100,2023-09-10,4,203,812,North America,processing
35765,4539,67,2023-05-17,3,144,432,Europe,processing
35766,981,78,2024-06-01,1,123,123,Latin America,shipped
35767,335,50,2023-09-23,5,222,1110,North America,processing
35768,2156,194,2024-09-03,5,13,65,Europe,completed
35769,1395,100,2023-02-05,1,203,203,Asia Pacific,returned
35770,3184,57,2024-05-22,4,242,968,North America,shipped
35771,2932,100,2024-11-26,2,203,406,Latin America,completed
35772,1041,5,2023-04-15,3,1806,5418,Europe,shipped
35773,1130,5,2024-06-10,2,1806,3612,Asia Pacific,processing
35774,4577,81,2023-12-15,3,21,63,Latin America,completed
35775,3318,7,2024-01-04,4,251,1004,Europe,returned
35776,452,120,2023-05-20,4,140,560,Europe,completed
35777,369,171,2023-09-23,3,17,51,Europe,completed
35778,2605,62,2024-06-08,5,52,260,Asia Pacific,completed
35779,2624,77,2024-09-07,5,124,620,Europe,processing
35780,4470,111,2024-02-06,4,264,1056,Asia Pacific,completed
35781,565,185,2023-03-15,3,20,60,Europe,shipped
35782,4631,59,2023-12-06,4,296,1184,Europe,returned
35783,4206,102,2024-03-13,4,187,748,North America,completed
35784,4307,174,2023-02-16,3,17,51,Asia Pacific,processing
35785,3133,169,2023-08-16,5,24,120,Europe,returned
35786,1953,162,2023-04-12,3,22,66,Latin America,completed
35787,3013,145,2023-10-21,2,133,266,Europe,processing
35788,3364,177,2023-01-09,2,35,70,North America,processing
35789,843,88,2023-01-04,5,245,1225,North America,shipped
35790,2165,72,2024-09-07,1,200,200,Europe,completed
35791,113,157,2023-06-05,4,271,1084,North America,returned
35792,2210,68,2024-08-25,4,155,620,Asia Pacific,completed
35793,1891,12,2023-07-04,5,1988,9940,Latin America,completed
35794,3240,131,2024-01-23,4,268,1072,North America,completed
35795,2314,140,2024-04-17,5,224,1120,Latin America,returned
35796,2827,158,2024-12-13,1,293,293,North America,processing
35797,2731,90,2023-03-18,3,292,876,Latin America,completed
35798,4583,125,2024-10-15,5,106,530,North America,shipped
35799,572,164,2024-09-19,5,19,95,Europe,completed
35800,4322,141,2023-08-15,5,50,250,Europe,completed
35801,2917,37,2023-07-17,4,921,3684,Latin America,shipped
35802,416,151,2023-04-12,1,163,163,Latin America,returned
35803,1423,180,2024-08-14,1,15,15,Latin America,processing
35804,3229,77,2023-09-04,4,124,496,North America,completed
35805,3710,102,2024-06-02,5,187,935,Latin America,completed
35806,384,104,2024-05-11,5,281,1405,Europe,returned
35807,261,10,2024-07-24,1,956,956,Europe,completed
35808,798,2,2023-11-16,5,563,2815,Asia Pacific,returned
35809,757,144,2023-01-16,1,91,91,North America,completed
35810,4497,86,2024-05-03,3,170,510,Europe,completed
35811,2865,102,2023-01-15,1,187,187,North America,processing
35812,640,31,2023-11-17,5,1599,7995,Latin America,returned
35813,4476,109,2023-09-24,5,210,1050,North America,shipped
35814,3658,87,2024-10-26,2,192,384,Asia Pacific,completed
35815,4589,132,2023-06-25,4,91,364,North America,completed
35816,2008,109,2023-12-08,2,210,420,Latin America,shipped
35817,146,65,2023-03-02,3,76,228,North America,shipped
35818,1872,189,2023-12-26,5,23,115,Latin America,completed
35819,2547,42,2023-12-04,3,129,387,Europe,completed
35820,3069,120,2024-05-19,3,140,420,Europe,completed
35821,3604,177,2024-07-06,2,35,70,Latin America,shipped
35822,1797,152,2024-07-30,3,34,102,Latin America,processing
35823,1447,53,2024-09-04,3,107,321,Europe,processing
35824,734,122,2023-10-07,5,16,80,North America,completed
35825,1574,115,2023-11-17,5,182,910,Latin America,completed
35826,487,109,2023-02-13,5,210,1050,North America,completed
35827,2174,74,2023-01-09,1,244,244,Europe,returned
35828,2771,12,2023-06-27,4,1988,7952,Asia Pacific,processing
35829,3936,111,2023-10-18,1,264,264,Europe,processing
35830,3690,133,2023-06-26,5,245,1225,Asia Pacific,completed
35831,2430,149,2024-06-16,2,156,312,Europe,returned
35832,137,13,2023-07-21,3,1163,3489,North America,processing
35833,2708,199,2024-08-10,4,34,136,Latin America,completed
35834,2972,91,2024-11-15,5,298,1490,Latin America,shipped
35835,1752,124,2023-05-06,1,142,142,North America,returned
35836,3517,169,2024-12-19,4,24,96,Latin America,returned
35837,2995,147,2024-01-08,4,260,1040,Latin America,completed
35838,2856,96,2023-12-27,2,137,274,Latin America,completed
35839,4822,96,2023-01-16,4,137,548,Asia Pacific,completed
35840,3570,45,2024-12-03,1,104,104,Europe,processing
35841,2737,136,2024-04-18,2,235,470,North America,completed
35842,2420,157,2024-07-18,3,271,813,Latin America,completed
35843,507,78,2023-08-24,1,123,123,North America,completed
35844,3203,115,2023-10-07,5,182,910,Asia Pacific,shipped
35845,538,98,2023-08-02,5,193,965,Latin America,processing
35846,3696,60,2024-10-29,3,207,621,Asia Pacific,shipped
35847,210,42,2023-11-01,4,129,516,North America,completed
35848,2627,134,2024-12-18,2,33,66,Latin America,processing
35849,3224,35,2024-12-18,5,172,860,Latin America,shipped
35850,884,185,2024-10-05,5,20,100,North America,returned
35851,632,90,2023-11-04,4,292,1168,Asia Pacific,completed
35852,3851,41,2024-09-06,3,249,747,Europe,completed
35853,4829,141,2023-10-24,1,50,50,Europe,completed
35854,31,90,2023-07-16,1,292,292,Asia Pacific,processing
35855,2968,94,2024-01-11,2,258,516,Asia Pacific,processing
35856,4989,98,2024-10-05,2,193,386,Europe,completed
35857,1673,1,2023-11-24,4,50,200,North America,shipped
35858,377,152,2024-06-22,4,34,136,Asia Pacific,completed
35859,381,185,2024-03-13,4,20,80,Latin America,processing
35860,3192,152,2024-08-25,1,34,34,Asia Pacific,returned
35861,407,103,2024-09-02,2,167,334,North America,processing
35862,1967,57,2024-03-24,4,242,968,Asia Pacific,completed
35863,4602,110,2023-11-30,2,215,430,North America,shipped
35864,728,159,2023-06-10,5,64,320,North America,returned
35865,1954,197,2023-08-15,2,15,30,Europe,completed
35866,3522,42,2024-07-05,4,129,516,North America,completed
35867,23,132,2023-10-05,1,91,91,Asia Pacific,shipped
35868,1349,169,2024-03-08,4,24,96,Asia Pacific,completed
35869,3345,116,2024-10-23,2,209,418,North America,completed
35870,429,64,2023-11-15,1,59,59,Latin America,returned
35871,3357,85,2023-06-30,3,152,456,North America,returned
35872,4293,125,2024-03-21,2,106,212,Latin America,shipped
35873,1719,70,2024-11-01,3,188,564,Asia Pacific,completed
35874,2610,97,2024-09-17,1,84,84,Latin America,completed
35875,3606,7,2023-04-08,1,251,251,Latin America,returned
35876,532,111,2024-09-08,5,264,1320,Latin America,processing
35877,3237,33,2023-10-02,3,649,1947,Latin America,returned
35878,4114,124,2023-09-17,4,142,568,Europe,completed
35879,3982,98,2023-12-30,1,193,193,Latin America,completed
35880,3676,131,2023-06-10,2,268,536,Asia Pacific,completed
35881,3446,184,2024-06-22,2,40,80,Latin America,completed
35882,580,185,2023-11-14,4,20,80,Asia Pacific,completed
35883,1657,127,2024-03-20,4,147,588,Europe,completed
35884,2383,7,2024-02-11,1,251,251,Asia Pacific,returned
35885,4703,69,2023-11-26,3,230,690,North America,processing
35886,379,169,2023-03-27,4,24,96,Latin America,completed
35887,2153,71,2024-07-09,1,78,78,Latin America,completed
35888,854,169,2024-03-02,2,24,48,North America,processing
35889,1785,10,2023-05-08,1,956,956,Europe,shipped
35890,2731,94,2023-08-22,5,258,1290,North America,completed
35891,2222,160,2024-03-11,5,264,1320,Asia Pacific,shipped
35892,2917,160,2023-07-22,1,264,264,Asia Pacific,processing
35893,3266,105,2024-01-25,4,90,360,Asia Pacific,returned
35894,139,105,2023-08-02,1,90,90,Latin America,completed
35895,2322,48,2024-02-11,1,51,51,Asia Pacific,completed
35896,4898,177,2024-01-25,2,35,70,Asia Pacific,processing
35897,4309,181,2024-12-14,4,36,144,Europe,completed
35898,1704,148,2024-10-05,2,25,50,Europe,processing
35899,4563,99,2024-06-01,5,246,1230,Europe,completed
35900,2134,1,2023-06-28,3,50,150,Latin America,processing
35901,4030,112,2023-06-22,4,234,936,Asia Pacific,returned
35902,1875,173,2024-01-07,3,43,129,North America,completed
35903,4720,183,2023-09-14,2,44,88,Latin America,completed
35904,1727,158,2023-12-21,3,293,879,Latin America,completed
35905,1758,150,2024-05-29,2,274,548,North America,completed
35906,4298,158,2023-12-27,1,293,293,Asia Pacific,completed
35907,7,144,2023-04-23,3,91,273,Asia Pacific,shipped
35908,2624,179,2024-10-11,3,27,81,Asia Pacific,completed
35909,2225,166,2024-08-16,2,28,56,Europe,completed
35910,2873,36,2024-05-23,5,68,340,Latin America,completed
35911,778,36,2024-02-26,5,68,340,Latin America,shipped
35912,3938,42,2024-01-02,4,129,516,Latin America,completed
35913,3988,7,2024-09-14,5,251,1255,Europe,completed
35914,2929,39,2023-10-02,5,525,2625,Europe,completed
35915,847,48,2024-05-05,2,51,102,Europe,completed
35916,497,58,2024-04-21,4,71,284,Asia Pacific,completed
35917,1705,52,2024-10-21,2,126,252,North America,completed
35918,4799,161,2023-06-29,3,15,45,North America,completed
35919,201,140,2023-03-28,1,224,224,North America,shipped
35920,634,141,2023-06-05,1,50,50,Latin America,returned
35921,2767,51,2024-03-07,4,154,616,Asia Pacific,completed
35922,2869,115,2023-06-19,2,182,364,Asia Pacific,returned
35923,1406,3,2023-03-04,5,1953,9765,Europe,completed
35924,322,4,2024-01-27,1,551,551,Europe,shipped
35925,1328,140,2023-06-05,2,224,448,Latin America,completed
35926,4284,199,2023-02-22,3,34,102,Latin America,completed
35927,471,107,2024-04-10,4,124,496,Latin America,returned
35928,3724,111,2023-02-21,4,264,1056,North America,completed
35929,561,188,2024-01-13,4,34,136,Europe,processing
35930,2069,82,2024-01-06,4,266,1064,Latin America,completed
35931,2286,142,2023-04-05,5,255,1275,North America,returned
35932,4737,72,2024-02-27,5,200,1000,North America,completed
35933,520,166,2023-04-10,1,28,28,Asia Pacific,shipped
35934,4729,110,2023-10-07,3,215,645,Asia Pacific,returned
35935,3423,50,2024-10-04,4,222,888,Asia Pacific,processing
35936,3967,106,2024-08-29,2,165,330,Europe,completed
35937,2575,16,2023-10-07,3,153,459,Asia Pacific,completed
35938,2047,146,2023-08-21,3,34,102,Europe,shipped
35939,2506,181,2023-11-18,2,36,72,Europe,shipped
35940,4252,111,2024-03-22,2,264,528,Asia Pacific,completed
35941,4316,38,2024-11-13,4,885,3540,North America,returned
35942,2702,99,2023-03-31,2,246,492,Europe,completed
35943,2088,181,2024-07-02,3,36,108,Latin America,completed
35944,996,150,2023-08-29,3,274,822,Asia Pacific,completed
35945,3319,157,2023-11-05,3,271,813,Asia Pacific,completed
35946,3172,70,2024-12-09,5,188,940,Latin America,processing
35947,2614,84,2024-07-15,3,268,804,Latin America,processing
35948,1245,45,2023-12-21,5,104,520,Latin America,completed
35949,4488,190,2024-10-31,3,13,39,Latin America,completed
35950,2163,67,2024-05-26,1,144,144,North America,completed
35951,1423,32,2024-03-03,1,1137,1137,Latin America,completed
35952,4703,141,2023-08-31,4,50,200,Europe,processing
35953,1066,34,2023-07-31,1,921,921,Asia Pacific,returned
35954,2847,66,2023-07-25,1,133,133,Asia Pacific,completed
35955,3122,86,2023-08-19,3,170,510,North America,completed
35956,171,15,2023-07-25,1,736,736,North America,shipped
35957,2515,179,2023-07-02,5,27,135,Europe,processing
35958,2253,161,2024-04-19,3,15,45,Asia Pacific,completed
35959,4725,132,2023-11-30,1,91,91,Europe,processing
35960,1197,93,2024-02-07,1,194,194,Europe,returned
35961,323,47,2023-04-21,4,204,816,North America,shipped
35962,2274,21,2024-04-16,5,1992,9960,Asia Pacific,completed
35963,2110,197,2024-08-28,2,15,30,Europe,completed
35964,1684,90,2024-06-03,3,292,876,Europe,completed
35965,3302,155,2024-04-24,5,92,460,Latin America,completed
35966,3283,198,2024-07-17,4,30,120,North America,completed
35967,2770,147,2023-06-28,3,260,780,North America,completed
35968,2604,52,2024-07-29,5,126,630,Asia Pacific,returned
35969,4319,189,2023-08-25,5,23,115,Asia Pacific,completed
35970,1300,32,2024-03-27,1,1137,1137,Asia Pacific,completed
35971,4060,183,2023-11-28,5,44,220,Asia Pacific,shipped
35972,2228,171,2024-06-10,3,17,51,Asia Pacific,completed
35973,1603,93,2024-01-30,1,194,194,Europe,completed
35974,3220,130,2023-06-02,5,116,580,North America,completed
35975,1657,68,2023-12-18,4,155,620,North America,completed
35976,1126,168,2023-01-02,4,30,120,Latin America,shipped
35977,4671,17,2024-09-05,4,935,3740,Asia Pacific,returned
35978,3753,153,2023-06-12,4,277,1108,Latin America,processing
35979,2183,94,2023-12-27,1,258,258,North America,completed
35980,4680,95,2024-12-04,5,31,155,North America,shipped
35981,2019,134,2024-10-31,2,33,66,Latin America,shipped
35982,4463,161,2024-01-09,5,15,75,Europe,processing
35983,2039,93,2023-11-12,4,194,776,Latin America,shipped
35984,1392,31,2023-09-08,4,1599,6396,Europe,completed
35985,3055,65,2024-09-06,5,76,380,Europe,completed
35986,436,120,2023-12-11,2,140,280,Europe,completed
35987,4782,200,2023-07-20,5,39,195,Latin America,completed
35988,4164,85,2024-04-29,1,152,152,Asia Pacific,processing
35989,3002,155,2024-12-30,5,92,460,Europe,completed
35990,1234,78,2023-01-31,4,123,492,Asia Pacific,processing
35991,4094,24,2024-05-05,2,240,480,Latin America,completed
35992,14,118,2023-07-15,5,237,1185,North America,completed
35993,2192,178,2023-10-05,4,15,60,Europe,shipped
35994,3435,168,2024-10-23,5,30,150,North America,completed
35995,671,117,2024-03-13,1,159,159,Asia Pacific,returned
35996,451,85,2023-07-26,3,152,456,Europe,returned
35997,4502,81,2023-12-12,2,21,42,Asia Pacific,returned
35998,1857,69,2023-01-28,1,230,230,North America,processing
35999,1557,42,2023-03-02,3,129,387,Latin America,shipped
36000,160,100,2023-06-25,5,203,1015,North America,completed
36001,2281,63,2024-03-23,3,170,510,Asia Pacific,completed
36002,1710,78,2023-12-16,1,123,123,Latin America,completed
36003,3338,174,2023-03-18,5,17,85,Latin America,completed
36004,4521,26,2023-11-14,1,1038,1038,Asia Pacific,completed
36005,2779,61,2024-07-13,2,209,418,Europe,returned
36006,2345,141,2024-03-19,2,50,100,Asia Pacific,completed
36007,2103,102,2023-05-27,4,187,748,Europe,processing
36008,669,80,2024-06-13,2,224,448,Latin America,completed
36009,2749,3,2024-02-11,2,1953,3906,Latin America,completed
36010,2895,120,2023-10-08,2,140,280,Europe,returned
36011,3608,21,2023-11-14,5,1992,9960,North America,completed
36012,3485,50,2024-12-29,4,222,888,Asia Pacific,completed
36013,3322,11,2024-02-04,2,505,1010,Europe,shipped
36014,1980,162,2023-05-02,4,22,88,Europe,returned
36015,345,47,2024-07-05,2,204,408,North America,completed
36016,2884,65,2024-05-21,2,76,152,Europe,completed
36017,499,18,2023-03-26,4,176,704,Latin America,completed
36018,2966,163,2023-06-16,5,16,80,Europe,completed
36019,1336,179,2023-12-23,5,27,135,North America,shipped
36020,4569,33,2024-05-28,1,649,649,Europe,completed
36021,1784,49,2024-02-19,5,100,500,Latin America,completed
36022,2084,184,2023-06-14,1,40,40,Asia Pacific,completed
36023,3047,180,2023-02-17,4,15,60,Europe,completed
36024,518,101,2024-08-18,1,84,84,Europe,completed
36025,1868,102,2023-08-05,1,187,187,North America,shipped
36026,2708,119,2023-01-19,5,138,690,Latin America,completed
36027,2544,48,2023-11-11,1,51,51,Latin America,completed
36028,1318,76,2024-09-20,3,168,504,North America,processing
36029,4154,147,2024-10-09,5,260,1300,Asia Pacific,returned
36030,851,130,2024-05-26,4,116,464,North America,completed
36031,4067,139,2024-01-14,2,91,182,Asia Pacific,completed
36032,4058,122,2023-07-31,5,16,80,North America,returned
36033,266,88,2024-12-01,1,245,245,Asia Pacific,completed
36034,701,64,2024-03-30,1,59,59,Asia Pacific,completed
36035,562,153,2024-11-05,1,277,277,Europe,completed
36036,4379,148,2023-02-25,2,25,50,Latin America,completed
36037,1298,25,2023-06-03,4,1293,5172,Latin America,completed
36038,4833,92,2024-12-18,1,102,102,Europe,completed
36039,3207,156,2024-05-22,2,294,588,Europe,shipped
36040,4497,175,2024-06-22,4,24,96,Asia Pacific,completed
36041,952,117,2024-12-15,3,159,477,North America,completed
36042,1525,32,2024-06-11,2,1137,2274,Europe,processing
36043,2418,104,2023-08-19,4,281,1124,North America,completed
36044,2260,56,2023-06-28,2,263,526,Latin America,shipped
36045,3474,68,2024-03-15,1,155,155,Latin America,completed
36046,576,48,2024-12-01,4,51,204,North America,completed
36047,2264,71,2023-03-15,5,78,390,North America,completed
36048,4036,135,2023-09-28,5,209,1045,Europe,completed
36049,2249,137,2023-02-22,5,248,1240,Latin America,completed
36050,1983,134,2023-01-23,2,33,66,Latin America,completed
36051,2730,37,2024-06-05,1,921,921,Latin America,completed
36052,2553,10,2024-03-10,1,956,956,North America,completed
36053,4137,157,2024-12-29,3,271,813,North America,returned
